time,open,high,low,close
1702122120000,2355.2,2356.7,2353.71,2354.44
1702122180000,2354.35,2355.29,2354.28,2354.42
1702122240000,2354.4,2354.71,2353.49,2353.67
1702122300000,2353.87,2354.2,2352.53,2352.53
1702122360000,2353.18,2354.1,2351.88,2353.29
1702122420000,2353.32,2355.04,2353.18,2355.04
1702122480000,2354.9,2355.81,2353.19,2355.8
1702122540000,2355.8,2356.3,2354.36,2355.82
1702122600000,2355.81,2356.23,2354.73,2356.23
1702122660000,2356.22,2356.23,2354.74,2355.76
1702122720000,2354.99,2357.62,2354.99,2356.75
1702122780000,2355.94,2357.6,2355.94,2356.73
1702122840000,2356.81,2359,2356.17,2358.11
